,logFC,AveExpr,t,P.Value,adj.P.Val,B
TCEB2,0.139210571513472,7.83173360634351,2.74878234209337,0.00683013403219777,0.518557339111185,-2.42468105242096
SCARNA21,0.201883897101852,4.80003844846565,2.74156852694639,0.00697341473784953,0.52245753204879,-2.4401804130758
ABCC6P2,0.12323771345128,4.6759999259313,2.74109773618022,0.00698285982912172,0.52245753204879,-2.44119070448964
FAM174A,0.123751609252039,4.72137165141985,2.73071913521204,0.00719405138222198,0.52245753204879,-2.46342418338243
C1orf131,-0.18299284891862,5.12180386199237,-2.7305613509524,0.00719730637470244,0.52245753204879,-2.46376162773626
LOC644629,0.198279743729593,4.95393937867939,2.72542068098789,0.00730408939367417,0.52245753204879,-2.47474638099047
OS9,-0.107490668579819,4.60087925027481,-2.72402034071728,0.00733342568215206,0.52245753204879,-2.47773554259839
LOC100133017,0.0877751377990059,4.57081846178626,2.72390832075745,0.00733577704582877,0.52245753204879,-2.4779746020837
CXCR4,-0.361811660080562,5.67150776682443,-2.72194505182978,0.00737709842123374,0.52245753204879,-2.48216298007272
FAM70A,0.106742727645316,4.5321381229084,2.72072522146927,0.00740287873584663,0.52245753204879,-2.48476400048757
EDEM1,-0.122828144156337,4.69634386316031,-2.7157860481832,0.0075081025731202,0.52245753204879,-2.49528529119062
NCOA7,-0.201659060729497,5.54180370174809,-2.71044649751074,0.00762338046728778,0.52245753204879,-2.50664065925018
HLA-DRA,-0.331345763698578,9.27253755755725,-2.70900370256187,0.00765480380823693,0.52245753204879,-2.50970562944888
CEP110,-0.0935453176729539,4.57845830900763,-2.70847295115285,0.00766639281798337,0.52245753204879,-2.51083276065829
RERE,-0.167704370244154,5.05424547624428,-2.70810138872478,0.00767451538375937,0.52245753204879,-2.51162171495844
GPC2,0.118234855470424,4.6321317839313,2.70604617404572,0.00771958463642495,0.52245753204879,-2.51598392958008
PKDREJ,0.120799416489561,4.57471503914504,2.70376683589757,0.00776984922286393,0.52245753204879,-2.52081846029519
LOC648927,-0.0963469287933917,4.53655359290076,-2.70147000559519,0.00782079942724889,0.52245753204879,-2.52568648648227
LOC100131166,0.0931949729360127,4.57488716775573,2.6997689035471,0.00785872963933957,0.52245753204879,-2.5292895601956
FAM75A6,0.099913562383426,4.58765163064886,2.6994535251148,0.00786578005806369,0.52245753204879,-2.52995733930763
MAGEL2,0.242234788375835,6.02253982599237,2.6990043646526,0.00787583112455184,0.52245753204879,-2.53090826925788
MAST4,0.100747656851098,4.52171225753435,2.69292582998689,0.00801300229519562,0.52245753204879,-2.5437636764153
LOC730236,0.141823717084888,4.80362888845038,2.69195080772196,0.00803520540293625,0.52245753204879,-2.54582337471467
TMED1,0.187946408774234,5.44449240249618,2.68994901819099,0.00808096466101432,0.52245753204879,-2.55005003277351
