,logFC,AveExpr,t,P.Value,adj.P.Val,B
C2orf25,-0.211454528532225,7.06766853874809,-2.46747766012938,0.0149025410141141,0.90496605503798,-3.11465896520489
C18orf10,-0.344566475424698,7.4194894849313,-2.46507835733264,0.0149981198458046,0.90496605503798,-3.11858426105889
LOC645693,-0.149982946677929,4.97261366696947,-2.46440126937769,0.0150251910174338,0.90496605503798,-3.11969137701509
CD38,0.113219544469755,4.57431754531298,2.46345722435781,0.0150630082702852,0.90496605503798,-3.12123454974709
HSD17B11,-0.298858293280505,6.28780300316031,-2.46324175671992,0.0150716515092815,0.90496605503798,-3.1215866883201
IFITM2,-0.363161679074663,11.4700394932443,-2.46173838305411,0.0151320806961045,0.90496605503798,-3.12404289324255
USH1G,0.186033585126062,4.77217076558015,2.45889590428163,0.0152469262705501,0.906768587367994,-3.12868330056676
DAP,-0.296852801714141,5.90182348372519,-2.44917889110782,0.015645410542765,0.921504984014741,-3.14451073043788
TNFAIP8,-0.273567245501054,5.34458475830534,-2.44866173591649,0.0156668759542908,0.921504984014741,-3.14535153824882
OR2T12,0.202903759591647,4.76427002447328,2.44022005809548,0.0160209865175093,0.937183938087086,-3.15905407273327
SOCS7,0.112388480079951,4.58479882117557,2.43690052638537,0.0161621721315517,0.940304634066636,-3.1644308594075
RAB5C,-0.2150322038839,5.36215972383206,-2.43216409107823,0.0163655362021041,0.940467607695859,-3.17209143774141
ZNF446,0.130457307254644,4.58549856433588,2.43004035432486,0.016457457292424,0.940467607695859,-3.17552202125518
MAN2A1,0.230723763030171,5.06973937825191,2.4290911965739,0.0164986875375229,0.940467607695859,-3.17705438664331
THRAP5,-0.138527205567947,4.66745940596183,-2.42848708889049,0.0165249770003939,0.940467607695859,-3.17802941040431
IL17C,0.136792241984647,4.63444582394656,2.42667087599114,0.0166042389401698,0.940467607695859,-3.18095946481754
LOC339192,0.156879821727911,4.75606997138168,2.42404029018973,0.0167196399829592,0.942019715881993,-3.18519988116223
CD1C,0.125467069032386,4.58220115209924,2.41850825552192,0.0169646511538362,0.945490239241519,-3.1941040228519
LOC388076,0.325473198524766,7.22270744164886,2.41025011424692,0.0173363310970695,0.945490239241519,-3.20736239420847
TRIB2,0.204557988371668,5.11176636115267,2.40878888089697,0.0174028448567092,0.945490239241519,-3.20970419742848
ECSCR,0.126405076806083,4.57386910507634,2.4086151574392,0.0174107675958342,0.945490239241519,-3.20998252637503
LOC654187,0.134061251972343,4.62089106741221,2.40703771298983,0.0174828542177733,0.945490239241519,-3.21250899379377
SLC2A4RG,-0.101974020013888,4.54915898160305,-2.40326576433199,0.0176563002672064,0.945490239241519,-3.21854426057494
LOC644988,-0.206146455288964,5.1562640590687,-2.40309629436612,0.0176641287152513,0.945490239241519,-3.21881522174052
DCTN6,-0.194097034861493,4.95685542335878,-2.40304038220687,0.0176667121808499,0.945490239241519,-3.21890461452632
SERPINH1,0.104756825612514,4.51994677683969,2.40304036734311,0.0176667128676863,0.945490239241519,-3.21890463829037
WSB1,0.341672683792004,6.11251665427481,2.40189991416982,0.0177194815601347,0.945490239241519,-3.2207276000228
CD52,-0.349058101418844,9.83881256887786,-2.40118174968109,0.0177527826331196,0.945490239241519,-3.22187515803988
MNDA,-0.425469302212593,7.56744303819847,-2.39893336585034,0.0178573985038576,0.946353717741564,-3.22546588691971
FAM18B,-0.129094501624148,4.78609494438168,-2.39315996833341,0.0181285377261499,0.955990129844508,-3.23467245131887
BTBD10,-0.161462830965691,5.17812547921374,-2.38983907486093,0.0182861452857409,0.956564743115046,-3.23995918104199
LOC255167,0.319296076468099,9.08662352705344,2.387150118796,0.01841464925946,0.956564743115046,-3.24423510402827
ISY1,-0.126853719259822,5.07753760851145,-2.38505276245786,0.0185154353051223,0.956564743115046,-3.24756730200731
LOC401206,-0.151519209533258,12.5000396659542,-2.38230523086602,0.0186482034125446,0.956564743115046,-3.25192852642153
COX8A,-0.215617941643858,8.56145280785496,-2.38035550336333,0.0187429298817483,0.956564743115046,-3.25502066058188
EIF2S1,0.162469214858866,4.77444547561832,2.37963525698009,0.0187780302101669,0.956564743115046,-3.25616235148078
MAP3K1,0.318374360366449,7.90575415810687,2.37749582143153,0.018882636185909,0.956564743115046,-3.25955183957678
TSLP,0.125367472101463,4.57722280673282,2.37556547071512,0.0189774611638822,0.956564743115046,-3.2626077448103
ATP5G2,-0.277924612072368,8.5466142049771,-2.37477156465667,0.0190165824299642,0.956564743115046,-3.26386392185753
ROCK1,0.131335059459974,4.57561260641221,2.37279861316229,0.0191141124807481,0.956564743115046,-3.26698405110575
GPBP1L1,0.173091196075127,5.54400207545038,2.36958131514034,0.0192741039386333,0.956564743115046,-3.27206709555905
CHMP1B,-0.277615941031495,6.15056532932061,-2.36948412127834,0.0192789556129942,0.956564743115046,-3.27222055749903
MUT,-0.127468606247474,4.95179651722137,-2.36353743240534,0.0195778607452874,0.956564743115046,-3.28159925790936
NAPA,-0.22977369315536,5.60249668991603,-2.36325745866268,0.0195920337648176,0.956564743115046,-3.28204029453233
ZFP91,0.236074392313708,6.0717900559313,2.35735290924786,0.0198930567475606,0.956564743115046,-3.29133074089609
SPTBN5,0.145264831983311,4.72194267864885,2.35403199495087,0.0200641504616983,0.956564743115046,-3.29654687742278
WDR27,0.155105255297884,4.75532527159542,2.34867948455957,0.0203426471009329,0.956564743115046,-3.30494020059136
RGMA,0.173474875790169,5.20060268819847,2.34860481568415,0.0203465562045544,0.956564743115046,-3.30505716882903
FKBP1A,-0.230341293303575,6.024899189,-2.34819930837844,0.020367797109353,0.956564743115046,-3.30569233497205
SLC29A1,0.173544134867775,4.71157695338168,2.3459670307808,0.0204850768596975,0.956564743115046,-3.30918710655815
