,logFC,AveExpr,t,P.Value,adj.P.Val,B
VPS11,0.0041162542165868,8.06835026586815,0.0972456531966357,0.92266740245579,0.996225331478298,-6.07204351367371
SULT1A3,-0.00445679220369438,7.85853843224785,-0.0891077940186398,0.929120850795343,0.996225331478298,-6.07276757292185
MLST8,0.00379476786330851,8.20127978960415,0.0873215240825159,0.930538036289449,0.996225331478298,-6.07291804200392
MIR106A,-0.00522444354564291,6.91292889093341,-0.0865796142879735,0.931126716148194,0.996225331478298,-6.07297964242284
MPO,0.0166838939270217,8.00960460080619,0.0747097137801896,0.940550030810797,0.996225331478298,-6.0738937264265
CTSG,-0.0185378696920568,8.25232329829072,-0.0717370084135157,0.942911381855007,0.996225331478298,-6.07410158534857
SPSB3,-0.00489424091993482,11.6927412603508,-0.0705336378005087,0.943867417604646,0.996225331478298,-6.07418332877191
NIPBL,-0.00554315428139097,7.38185659516046,-0.0643806006465792,0.948757037203087,0.996225331478298,-6.07457968623306
GHDC,-0.00361793860803112,9.12314767940432,-0.0640579160828925,0.9490135196427,0.996225331478298,-6.0745994748106
SH3BGRL3,0.00475827125216261,12.9591340450664,0.0596169411904157,0.952543912685469,0.996225331478298,-6.07486171652996
DEFA4,-0.0170362718353216,9.32336554069294,-0.0554127799791643,0.955886917075849,0.996225331478298,-6.07509262141686
PPP1CA,-0.00278036028385874,10.1006890605991,-0.052260537304884,0.95839398977659,0.996225331478298,-6.07525468026489
ZNF653,0.00428294354754809,8.86591442620007,0.034023219075331,0.972906053584996,0.999224781327788,-6.07600602298627
CEACAM8,-0.00901673349184945,8.22396172271026,-0.031453830314707,0.974951445648577,0.999224781327788,-6.07608635150596
BRD9,-0.000630309725605262,7.97576582731292,-0.0157841585325083,0.987428575011448,0.999224781327788,-6.0764397816538
ZNF622,-0.000411729477922863,10.6939901278377,-0.0126507442544054,0.989924058337303,0.999224781327788,-6.07648232417097
HERC6,0.00106601446785075,9.88106787315804,0.00649085724887802,0.994830122885075,0.999224781327788,-6.07653862372619
CD38,0.000154286794798848,9.99426116788907,0.000973291791374942,0.999224781327788,0.999224781327788,-6.07655828818496
